prefix_id,topic,probe,layer,E_readout,A_readout,diff_E_minus_A
NNNF|health|b|01,health,P1,26,3.2381866617936677,3.1827855178697515,0.05540114392391615
NNNF|health|b|01,health,P1,27,3.1723857007375433,3.0436902342900884,0.1286954664474549
NNNF|health|b|01,health,P1,28,2.8522201775207128,2.374015732147202,0.4782044453735108
NNNF|health|b|01,health,P1,29,1.9238540601292975,0.8286923383297368,1.0951617217995606
NNNF|tech_support|a|01,tech_support,P1,11,1.2079500088846065,1.7026852679076676,-0.49473525902306115
NNNF|tech_support|a|01,tech_support,P1,12,0.9032918704226824,1.4511040212424384,-0.547812150819756
NNNF|tech_support|a|01,tech_support,P1,13,1.8588788382340888,2.375539598795664,-0.5166607605615752
NNNF|tech_support|a|01,tech_support,P1,14,2.054451136732974,1.9964099361735377,0.0580412005594364
NNNF|tech_support|a|01,tech_support,P1,15,1.2513433257739635,1.2968644245523906,-0.04552109877842714
NNNF|tech_support|a|01,tech_support,P1,16,1.6698941160742637,1.8424795872762885,-0.17258547120202472
NNNF|tech_support|a|01,tech_support,P1,17,1.764902457018998,1.8042942959642978,-0.03939183894529985
NNNF|tech_support|a|01,tech_support,P1,18,0.5625946081991159,0.43786812940865183,0.12472647879046406
NNNF|tech_support|a|01,tech_support,P1,19,0.2582720809733534,0.4451987361926539,-0.18692665521930046
NNNF|tech_support|a|01,tech_support,P1,20,0.4848857276390689,0.9157866259903936,-0.4309008983513247
NNNF|tech_support|a|01,tech_support,P1,21,0.7702404320751661,0.3493062719562698,0.42093416011889634
NNNF|tech_support|a|01,tech_support,P1,22,2.5132453023793233,2.002922665970031,0.5103226364092923
NNNF|tech_support|a|01,tech_support,P1,23,2.0709502158229167,2.189879799439696,-0.11892958361677941
NNNF|tech_support|a|01,tech_support,P1,24,3.9364253835656924,4.225938000138578,-0.28951261657288585
NNNF|tech_support|a|01,tech_support,P1,25,4.327230471224104,4.573649747504801,-0.2464192762806965
NNNF|tech_support|a|01,tech_support,P1,26,3.7801054812606765,4.231193071710702,-0.4510875904500251
NNNF|tech_support|a|01,tech_support,P1,27,3.8215467977208704,4.590070660964513,-0.7685238632436429
NNNF|tech_support|a|01,tech_support,P1,28,3.2910078805594907,3.552016759704651,-0.26100887914516013
NNNF|tech_support|a|01,tech_support,P1,29,2.157657624498311,1.715444661717433,0.4422129627808782
NNNF|tech_support|b|01,tech_support,P1,11,1.3374294859362512,1.6341145494353122,-0.296685063499061
NNNF|tech_support|b|01,tech_support,P1,12,0.6649760266097855,0.9873115387060359,-0.32233551209625044
NNNF|tech_support|b|01,tech_support,P1,13,1.5626131787957007,1.7457386502205932,-0.18312547142489244
NNNF|tech_support|b|01,tech_support,P1,14,1.346475260870192,1.1673444607710703,0.17913080009912163
NNNF|tech_support|b|01,tech_support,P1,15,0.7928584186241727,0.759456293935467,0.03340212468870574
NNNF|tech_support|b|01,tech_support,P1,16,1.423504634721406,1.3599261209110147,0.06357851381039126
NNNF|tech_support|b|01,tech_support,P1,17,1.6801108995546556,1.683972336271821,-0.003861436717165434
NNNF|tech_support|b|01,tech_support,P1,18,0.5252560757815257,0.4689651944585218,0.05629088132300386
NNNF|tech_support|b|01,tech_support,P1,19,0.16961705378524963,0.2541286310925468,-0.08451157730729716
NNNF|tech_support|b|01,tech_support,P1,20,0.2844491156475992,0.611477243667374,-0.32702812801977477
NNNF|tech_support|b|01,tech_support,P1,21,0.4445806834589313,0.3865193208157038,0.05806136264322753
NNNF|tech_support|b|01,tech_support,P1,22,1.937427755744438,1.5416312932587184,0.39579646248571954
NNNF|tech_support|b|01,tech_support,P1,23,1.9305688951909346,1.7800375959888952,0.15053129920203934
NNNF|tech_support|b|01,tech_support,P1,24,4.038352906594566,4.172428217451486,-0.13407531085691993
NNNF|tech_support|b|01,tech_support,P1,25,4.371706720391446,4.468026316706791,-0.09631959631534492
NNNF|tech_support|b|01,tech_support,P1,26,3.830912663040827,4.090028914038216,-0.2591162509973892
NNNF|tech_support|b|01,tech_support,P1,27,3.9519388352834643,4.322404504927163,-0.37046566964369854
NNNF|tech_support|b|01,tech_support,P1,28,3.591989007942073,3.5574715121388363,0.03451749580323682
NNNF|tech_support|b|01,tech_support,P1,29,2.5494303341320763,1.8506303929864263,0.69879994114565
NNNF|travel|a|01,travel,P1,11,1.5354439751913387,1.636954520217178,-0.10151054502583934
NNNF|travel|a|01,travel,P1,12,0.9814601565027078,1.1581822240323325,-0.17672206752962472
NNNF|travel|a|01,travel,P1,13,1.5783080960828633,1.7563673569988598,-0.17805926091599655
NNNF|travel|a|01,travel,P1,14,1.6088463717268604,1.7874100213813642,-0.17856364965450378
NNNF|travel|a|01,travel,P1,15,1.0087654584547188,1.1262955101302174,-0.11753005167549868
NNNF|travel|a|01,travel,P1,16,1.5382768195675787,1.7296268477312995,-0.19135002816372082
NNNF|travel|a|01,travel,P1,17,1.5656426797889664,1.764383205567611,-0.19874052577864454
NNNF|travel|a|01,travel,P1,18,0.5241188877467345,0.5942750565430845,-0.07015616879635
NNNF|travel|a|01,travel,P1,19,0.027427477628156116,0.11206128245949354,-0.08463380483133742
NNNF|travel|a|01,travel,P1,20,0.3703093570601742,0.5123675810598878,-0.14205822399971357
NNNF|travel|a|01,travel,P1,21,0.5204884179639564,0.31796817547804884,0.20252024248590755
NNNF|travel|a|01,travel,P1,22,1.2264777206124329,1.15325213419812,0.07322558641431298
NNNF|travel|a|01,travel,P1,23,0.8931600717691847,1.3025653914084274,-0.40940531963924276
NNNF|travel|a|01,travel,P1,24,2.7334841812229826,3.1834368275391047,-0.4499526463161221
NNNF|travel|a|01,travel,P1,25,2.802059461692934,3.2660425981064196,-0.46398313641348565
NNNF|travel|a|01,travel,P1,26,2.497697087836504,3.1063789742417542,-0.6086818864052503
NNNF|travel|a|01,travel,P1,27,2.2794328543645963,3.2589725654859714,-0.9795397111213751
NNNF|travel|a|01,travel,P1,28,1.8831143563891948,2.66981740933892,-0.7867030529497254
NNNF|travel|a|01,travel,P1,29,1.0623331699792904,1.2574696464361543,-0.19513647645686394
NNNF|work|a|01,work,P1,11,1.4332979466846656,1.7068139511391416,-0.273516004454476
NNNF|work|a|01,work,P1,12,1.0778278918726216,1.534112405318743,-0.4562845134461213
NNNF|work|a|01,work,P1,13,1.8917520631131601,1.912653646754881,-0.02090158364172079
NNNF|work|a|01,work,P1,14,2.2810252913102427,2.3996897152049703,-0.11866442389472764
NNNF|work|a|01,work,P1,15,1.572528046564626,1.533988663620924,0.03853938294370218
NNNF|work|a|01,work,P1,16,1.929650759578497,1.7561377930192692,0.17351296655922788
NNNF|work|a|01,work,P1,17,1.8966199828134254,1.8502740116338292,0.04634597117959616
NNNF|work|a|01,work,P1,18,0.923070627062393,0.8248136777672674,0.09825694929512552
NNNF|work|a|01,work,P1,19,0.7991524914463981,0.9043840887865795,-0.1052315973401814
NNNF|work|a|01,work,P1,20,1.1602269745771547,1.2581024863653276,-0.09787551178817289
NNNF|work|a|01,work,P1,21,1.370545696386355,0.7595369674230799,0.6110087289632751
NNNF|work|a|01,work,P1,22,2.729424037223946,1.9496713676382176,0.7797526695857284
NNNF|work|a|01,work,P1,23,2.4166320971999933,1.8816127349818497,0.5350193622181436
NNNF|work|a|01,work,P1,24,4.316734594260808,4.117058321569158,0.1996762726916499
NNNF|work|a|01,work,P1,25,4.631099852701497,4.645797139370909,-0.014697286669412613
NNNF|work|a|01,work,P1,26,4.213715111638893,4.216444298847582,-0.002729187208688977
NNNF|work|a|01,work,P1,27,4.363520634856827,4.983419146695716,-0.6198985118388887
NNNF|work|a|01,work,P1,28,3.8167665014241483,4.0900941154130495,-0.27332761398890115
NNNF|work|a|01,work,P1,29,2.565740466898648,2.585097412268397,-0.019356945369748857
NNNF|work|b|01,work,P1,11,1.2986056123732972,1.5456437333578834,-0.24703812098458622
NNNF|work|b|01,work,P1,12,0.7457546540380257,0.952847928947753,-0.2070932749097274
NNNF|work|b|01,work,P1,13,1.3943742485769466,1.455142373671327,-0.06076812509438034
NNNF|work|b|01,work,P1,14,1.4584885660166218,1.2790755041809954,0.17941306183562644
NNNF|work|b|01,work,P1,15,0.7560679502282328,0.8743936707694264,-0.11832572054119361
NNNF|work|b|01,work,P1,16,1.2213798821717787,1.3384129138413492,-0.11703303166957046
NNNF|work|b|01,work,P1,17,1.217038231382138,1.3742315491911155,-0.1571933178089775
NNNF|work|b|01,work,P1,18,0.22460572919422386,0.26496539238907524,-0.040359663194851375
NNNF|work|b|01,work,P1,19,-0.3613296559402167,-0.13718464464151153,-0.22414501129870518
NNNF|work|b|01,work,P1,20,-0.16403748928282982,0.1930222271497225,-0.3570597164325523
NNNF|work|b|01,work,P1,21,0.08809654588878252,-0.16995998585446354,0.25805653174324605
NNNF|work|b|01,work,P1,22,2.0056346145812096,1.00771426365492,0.9979203509262897
NNNF|work|b|01,work,P1,23,1.476619487545219,1.0236597454199656,0.45295974212525336
NNNF|work|b|01,work,P1,24,3.404214048543858,3.1249799179581426,0.27923413058571533
NNNF|work|b|01,work,P1,25,4.06957222984361,3.6925470478468254,0.3770251819967845
NNNF|work|b|01,work,P1,26,3.3048305900886383,3.1418131127338755,0.1630174773547628
NNNF|work|b|01,work,P1,27,3.6486806708003376,3.6993384504634617,-0.050657779663124014
NNNF|work|b|01,work,P1,28,3.060384132042751,2.7816709901288887,0.2787131419138622
NNNF|work|b|01,work,P1,29,2.2035023155040876,1.59591204699729,0.6075902685067975
NNNF|health|a|02,health,P1,11,1.690997546597119,1.8249244069303439,-0.13392686033322487
NNNF|health|a|02,health,P1,12,1.1451561861058601,1.1284668144705328,0.016689371635327355
NNNF|health|a|02,health,P1,13,1.632140747524417,1.7522694800352439,-0.1201287325108269
NNNF|health|a|02,health,P1,14,1.3997682998091237,1.1070731964703513,0.29269510333877236
NNNF|health|a|02,health,P1,15,0.7435235328548254,0.8656696353721957,-0.12214610251737024
NNNF|health|a|02,health,P1,16,1.2349156493156355,1.5689900657569664,-0.33407441644133096
NNNF|health|a|02,health,P1,17,1.513627151176405,1.7415561191362106,-0.22792896795980555
NNNF|health|a|02,health,P1,18,0.45267658478248163,0.6788289028300128,-0.22615231804753122
NNNF|health|a|02,health,P1,19,-0.2840457550864244,-0.1484984543581478,-0.1355473007282766
NNNF|health|a|02,health,P1,20,-0.26383297806603445,-0.07545496429499787,-0.18837801377103658
NNNF|health|a|02,health,P1,21,0.11839606762682992,-0.2232169986060984,0.3416130662329283
NNNF|health|a|02,health,P1,22,1.942153695044534,1.2838830128232839,0.6582706822212501
NNNF|health|a|02,health,P1,23,1.4689854224810976,1.4423430302223366,0.026642392258761083
NNNF|health|a|02,health,P1,24,3.459654027917745,3.6462117771447438,-0.18655774922699875
NNNF|health|a|02,health,P1,25,3.944037173485426,4.034777126735252,-0.09073995324982587
NNNF|health|a|02,health,P1,26,3.3509683834868103,3.7857054178704796,-0.4347370343836694
NNNF|health|a|02,health,P1,27,3.4259309023259497,3.8422031898874343,-0.4162722875614846
NNNF|health|a|02,health,P1,28,3.078888885220455,2.9366491163530952,0.14223976886735956
NNNF|health|a|02,health,P1,29,2.3164022985568096,1.6799548923326755,0.6364474062241341
NNNF|health|b|02,health,P1,11,1.779169527758319,1.5589314058918808,0.2202381218664382
NNNF|health|b|02,health,P1,12,1.2566716774387992,0.9617756904484968,0.2948959869903024
NNNF|health|b|02,health,P1,13,1.5975482716831308,1.8408011029288234,-0.24325283124569252
NNNF|health|b|02,health,P1,14,1.4776896590221629,1.4631352424414918,0.014554416580671026
NNNF|health|b|02,health,P1,15,0.712116785031977,0.9649026985631463,-0.2527859135311693
NNNF|health|b|02,health,P1,16,1.3492732821826512,1.6234848832298845,-0.2742116010472333
NNNF|health|b|02,health,P1,17,1.5396061249336332,1.993005665457728,-0.4533995405240947
NNNF|health|b|02,health,P1,18,0.5471449396582043,0.6273504104786306,-0.08020547082042628
NNNF|health|b|02,health,P1,19,0.09658016685498044,0.5325723606835824,-0.43599219382860194
NNNF|health|b|02,health,P1,20,0.1123066526495978,1.010953813357673,-0.8986471607080752
