prefix_id,topic,probe,layer,B_readout,C_readout,diff_B_minus_C
NNNF|tech_support|b|00,tech_support,P1,17,1.8374755112673324,1.7387033861873853,0.09877212507994715
NNNF|tech_support|b|00,tech_support,P1,18,0.5695897079721391,0.5236823503879933,0.04590735758414588
NNNF|tech_support|b|00,tech_support,P1,19,0.3343107793278195,0.23028996440430127,0.10402081492351822
NNNF|tech_support|b|00,tech_support,P1,20,0.7630153001811345,0.4109727895568067,0.3520425106243278
NNNF|tech_support|b|00,tech_support,P1,21,0.4658541693723648,0.10255115170482942,0.36330301766753537
NNNF|tech_support|b|00,tech_support,P1,22,1.6297869075388431,1.3079637871958076,0.3218231203430355
NNNF|tech_support|b|00,tech_support,P1,23,1.6885384137448056,1.450452214100047,0.23808619964475852
NNNF|tech_support|b|00,tech_support,P1,24,4.163869273423395,3.6989857079268877,0.46488356549650733
NNNF|tech_support|b|00,tech_support,P1,25,4.415866790787215,3.998000854953447,0.41786593583376774
NNNF|tech_support|b|00,tech_support,P1,26,4.1136738192927,3.8279639173284075,0.28570990196429236
NNNF|tech_support|b|00,tech_support,P1,27,4.435982301962032,4.083438199817586,0.35254410214444665
NNNF|tech_support|b|00,tech_support,P1,28,3.531935614361028,3.349895548700586,0.18204006566044217
NNNF|tech_support|b|00,tech_support,P1,29,2.259698929792168,2.090528292222399,0.1691706375697688
NNNF|travel|a|00,travel,P1,11,1.7081052153739869,1.5354184874630725,0.17268672791091433
NNNF|travel|a|00,travel,P1,12,1.2926218172892332,1.0397471070610886,0.25287471022814456
NNNF|travel|a|00,travel,P1,13,1.8140793419121282,1.878135926524471,-0.06405658461234287
NNNF|travel|a|00,travel,P1,14,1.9556661323766042,1.8286123223067112,0.12705381006989303
NNNF|travel|a|00,travel,P1,15,1.2733622881176423,1.0587154330073532,0.21464685511028914
NNNF|travel|a|00,travel,P1,16,1.719986694635916,1.5048106400426973,0.21517605459321865
NNNF|travel|a|00,travel,P1,17,1.6532182382501235,1.586930971865129,0.06628726638499449
